sizeOfCloseNeighborhood, queryLevel, queryHeight, isCorrectParent, isCorrectChild, isCorrectParentPPR, isCorrectChildPPR, cos_sim_query_pred_child, cos_sim_query_pred_parent, cos_sim_query_pred_child_ppr, cos_sim_query_pred_parent_ppr, graph_distance_query_pred_child, graph_distance_query_pred_parent, graph_distance_query_pred_child_ppr, graph_distance_query_pred_parent_ppr
3, 4, 0, True, True, True, True, N/A, 0.8602826595306396, N/A, 0.8406269550323486, N/A, 4, N/A, 4
8, 4, 1, False, True, False, True, N/A, 0.8188540935516357, N/A, 0.8188540935516357, N/A, 5, N/A, 5
4, 5, 0, False, True, False, True, N/A, 0.6339990496635437, N/A, 0.6364273428916931, N/A, 5, N/A, 5
9, 4, 1, False, True, False, True, N/A, 0.739446759223938, N/A, 0.7394466996192932, N/A, 5, N/A, 5
4, 5, 0, False, True, False, True, N/A, 0.764087438583374, N/A, 0.7787678241729736, N/A, 7, N/A, 7
33, 4, 1, False, True, False, True, N/A, 0.6755833029747009, N/A, 0.6752193570137024, N/A, 5, N/A, 5
25, 5, 0, False, True, False, True, N/A, 0.7655751705169678, N/A, 0.7738251686096191, N/A, 7, N/A, 6
25, 5, 0, False, True, True, True, N/A, 0.8441451191902161, N/A, 0.8688907623291016, N/A, 5, N/A, 4
25, 5, 0, True, True, True, True, N/A, 0.6553230285644531, N/A, 0.6657392978668213, N/A, 5, N/A, 5
25, 5, 0, False, True, False, True, N/A, 0.7029412984848022, N/A, 0.7029412984848022, N/A, 5, N/A, 5
25, 5, 0, False, True, True, True, N/A, 0.8049536943435669, N/A, 0.8176760673522949, N/A, 5, N/A, 4
25, 5, 0, True, True, True, True, N/A, 0.9045612215995789, N/A, 0.8785659074783325, N/A, 5, N/A, 5
25, 5, 0, False, True, False, True, N/A, 0.7719495296478271, N/A, 0.7719495296478271, N/A, 5, N/A, 5
25, 5, 0, True, True, True, True, N/A, 0.721434473991394, N/A, 0.7292845249176025, N/A, 4, N/A, 4
25, 5, 0, False, True, True, True, N/A, 0.5508593320846558, N/A, 0.5586982369422913, N/A, 7, N/A, 8
25, 5, 0, False, True, False, True, N/A, 0.7939890027046204, N/A, 0.7939890623092651, N/A, 6, N/A, 6
25, 5, 0, False, True, False, True, N/A, 0.6818161010742188, N/A, 0.6635693907737732, N/A, 4, N/A, 4
25, 5, 0, False, True, False, True, N/A, 0.7354922294616699, N/A, 0.7195721864700317, N/A, 6, N/A, 6
25, 5, 0, False, True, False, True, N/A, 0.7802033424377441, N/A, 0.7802033424377441, N/A, 5, N/A, 5
25, 5, 0, False, True, True, True, N/A, 0.7341910004615784, N/A, 0.7128464579582214, N/A, 5, N/A, 4
25, 5, 0, False, True, False, True, N/A, 0.6755775809288025, N/A, 0.6949784755706787, N/A, 7, N/A, 6
25, 5, 0, False, True, False, True, N/A, 0.7873108983039856, N/A, 0.7083631753921509, N/A, 6, N/A, 6
25, 5, 0, True, True, False, True, N/A, 0.6882774233818054, N/A, 0.7336118221282959, N/A, 5, N/A, 4
25, 5, 0, False, True, False, True, N/A, 0.6935349106788635, N/A, 0.6976539492607117, N/A, 8, N/A, 6
25, 5, 0, False, True, False, True, N/A, 0.8009752035140991, N/A, 0.7872977256774902, N/A, 5, N/A, 5
25, 5, 0, False, True, False, True, N/A, 1.0, N/A, 0.8443458676338196, N/A, 4, N/A, 4
25, 5, 0, True, True, False, True, N/A, 0.7570847868919373, N/A, 0.6848837733268738, N/A, 6, N/A, 4
25, 5, 0, True, True, True, True, N/A, 0.750523030757904, N/A, 0.759850025177002, N/A, 5, N/A, 5
1778, 3, 3, False, True, False, True, N/A, 0.7504044771194458, N/A, 0.7368535399436951, N/A, 5, N/A, 5
11, 4, 2, False, True, True, True, N/A, 0.7958521842956543, N/A, 0.7581964135169983, N/A, 5, N/A, 6
10, 4, 0, False, True, False, True, N/A, 0.7379471063613892, N/A, 0.7270275950431824, N/A, 4, N/A, 4
10, 4, 0, False, False, False, False, N/A, 0.8971513509750366, N/A, 0.8971513509750366, N/A, 5, N/A, 5
6, 4, 0, False, False, False, False, N/A, 0.8005610704421997, N/A, 0.7497245073318481, N/A, 4, N/A, 4
8, 5, 1, True, True, False, True, N/A, 0.7478017807006836, N/A, 0.7981781959533691, N/A, 6, N/A, 5
7, 5, 0, False, True, False, True, N/A, 0.7342743873596191, N/A, 0.7342743873596191, N/A, 6, N/A, 6
7, 5, 0, False, True, False, True, N/A, 0.8356252908706665, N/A, 0.8356252908706665, N/A, 6, N/A, 6
7, 4, 0, False, True, False, True, N/A, 0.5799030661582947, N/A, 0.5798442959785461, N/A, 6, N/A, 6
7, 4, 0, False, True, False, True, N/A, 0.6165902614593506, N/A, 0.6209560632705688, N/A, 7, N/A, 5
27, 4, 2, False, False, False, False, N/A, 0.7978103160858154, N/A, 0.7921571731567383, N/A, 6, N/A, 6
15, 5, 1, False, False, True, False, N/A, 0.677582859992981, N/A, 0.7061761617660522, N/A, 7, N/A, 6
13, 5, 0, True, True, True, True, N/A, 0.6704069375991821, N/A, 0.6867773532867432, N/A, 6, N/A, 6
14, 5, 1, False, False, True, False, N/A, 0.8047143220901489, N/A, 0.8315248489379883, N/A, 9, N/A, 7
15, 5, 1, False, True, False, True, N/A, 0.7155905365943909, N/A, 0.718777596950531, N/A, 5, N/A, 5
13, 5, 0, True, False, True, False, N/A, 0.8331949710845947, N/A, 0.8322785496711731, N/A, 7, N/A, 7
14, 5, 1, False, False, False, False, N/A, 0.7704166173934937, N/A, 0.7704166173934937, N/A, 5, N/A, 5
13, 5, 0, False, True, False, True, N/A, 0.674612283706665, N/A, 0.674612283706665, N/A, 5, N/A, 5
16, 5, 1, False, True, False, True, N/A, 0.7718418836593628, N/A, 0.782582700252533, N/A, 6, N/A, 6
6, 6, 0, False, True, False, True, N/A, 0.7826365232467651, N/A, 0.7143300175666809, N/A, 8, N/A, 8
6, 6, 0, True, False, False, True, 1.0, 1.0, N/A, 1.0, 10, 9, N/A, 10
7, 5, 0, False, True, False, True, N/A, 0.6781566143035889, N/A, 0.6781566143035889, N/A, 5, N/A, 5
6, 6, 0, False, True, False, True, N/A, 0.7233808636665344, N/A, 0.6774734854698181, N/A, 6, N/A, 6
7, 5, 0, False, True, False, True, N/A, 0.6414386034011841, N/A, 0.6414386034011841, N/A, 6, N/A, 6
5, 6, 0, False, True, False, True, N/A, 0.8013956546783447, N/A, 0.8013956546783447, N/A, 8, N/A, 8
6, 6, 0, False, True, False, True, N/A, 0.618158221244812, N/A, 0.618158221244812, N/A, 7, N/A, 7
7, 6, 0, False, True, False, True, N/A, 1.0, N/A, 1.0, N/A, 8, N/A, 8
854, 3, 1, True, True, True, True, N/A, 0.7978267669677734, N/A, 0.8012802600860596, N/A, 5, N/A, 5
5, 3, 0, False, True, False, True, N/A, 0.7445482611656189, N/A, 0.7445483207702637, N/A, 5, N/A, 5
6, 4, 0, True, True, False, True, N/A, 0.7745511531829834, N/A, 0.7703424692153931, N/A, 7, N/A, 6
6, 4, 0, False, True, False, True, N/A, 0.7739448547363281, N/A, 0.7739449143409729, N/A, 5, N/A, 5
6, 4, 0, False, True, False, True, N/A, 0.7025833129882812, N/A, 0.7025833129882812, N/A, 5, N/A, 5
7, 4, 1, False, True, False, True, N/A, 0.7708800435066223, N/A, 0.7089956998825073, N/A, 5, N/A, 5
6, 5, 0, True, True, True, True, N/A, 0.7144256830215454, N/A, 0.7302283048629761, N/A, 8, N/A, 8
6, 5, 0, False, True, False, True, N/A, 0.6948527097702026, N/A, 0.6948528289794922, N/A, 5, N/A, 5
6, 5, 0, False, False, True, False, N/A, 0.8218076229095459, N/A, 0.8348759412765503, N/A, 7, N/A, 6
97, 3, 1, False, True, False, True, N/A, 0.6344791650772095, N/A, 0.6344791650772095, N/A, 4, N/A, 4
5, 4, 0, True, True, True, True, N/A, 0.7125706672668457, N/A, 0.6635190844535828, N/A, 4, N/A, 4
5, 4, 0, False, True, False, True, N/A, 0.7472419738769531, N/A, 0.7472419142723083, N/A, 5, N/A, 5
5, 4, 0, False, True, False, True, N/A, 0.8178141713142395, N/A, 0.8178141117095947, N/A, 3, N/A, 3
6, 3, 1, True, True, True, True, N/A, 0.8174073696136475, N/A, 0.8248856067657471, N/A, 5, N/A, 5
1, 2, 0, True, True, True, True, N/A, 0.7334048748016357, N/A, 0.769961953163147, N/A, 6, N/A, 6
40, 5, 1, False, False, False, False, N/A, 0.8948273658752441, N/A, 0.8948273658752441, N/A, 6, N/A, 6
11, 6, 0, False, True, False, True, N/A, 0.5000160932540894, N/A, 0.5000160932540894, N/A, 8, N/A, 8
11, 6, 0, False, True, False, True, N/A, 0.8359410762786865, N/A, 0.835940957069397, N/A, 7, N/A, 7
11, 6, 0, False, False, False, False, N/A, 0.7978178858757019, N/A, 0.7903618812561035, N/A, 5, N/A, 5
11, 6, 0, True, True, True, True, N/A, 0.7577157020568848, N/A, 0.7789840698242188, N/A, 7, N/A, 7
11, 6, 0, False, True, False, True, N/A, 0.648052453994751, N/A, 0.6521706581115723, N/A, 9, N/A, 8
11, 6, 0, True, True, True, True, N/A, 0.7305054068565369, N/A, 0.7329299449920654, N/A, 7, N/A, 7
11, 6, 0, False, True, False, True, N/A, 0.8213561773300171, N/A, 0.7920165061950684, N/A, 8, N/A, 7
76, 4, 0, True, True, True, True, N/A, 0.7023798227310181, N/A, 0.7028647661209106, N/A, 4, N/A, 4
76, 4, 0, False, False, False, False, N/A, 0.8712657690048218, N/A, 0.8712657690048218, N/A, 3, N/A, 3
76, 4, 0, False, True, False, True, N/A, 0.5536562204360962, N/A, 0.5555347800254822, N/A, 5, N/A, 4
76, 4, 0, True, True, False, True, N/A, 0.7735113501548767, N/A, 0.7876942753791809, N/A, 5, N/A, 4
76, 4, 0, False, True, False, True, N/A, 0.8965487480163574, N/A, 0.8965486884117126, N/A, 8, N/A, 8
76, 4, 0, True, True, True, True, N/A, 0.7031309604644775, N/A, 0.7306481003761292, N/A, 3, N/A, 3
76, 4, 0, False, True, False, True, N/A, 0.7937781810760498, N/A, 0.7788639664649963, N/A, 5, N/A, 6
76, 4, 0, False, False, False, False, N/A, 0.634994626045227, N/A, 0.6419899463653564, N/A, 4, N/A, 4
76, 4, 0, False, True, False, True, N/A, 0.7818315625190735, N/A, 0.7818315625190735, N/A, 3, N/A, 3
6, 4, 0, False, True, False, True, N/A, 0.8408499956130981, N/A, 0.7713197469711304, N/A, 6, N/A, 6
76, 4, 0, True, False, False, False, N/A, 0.743800163269043, N/A, 0.7601479291915894, N/A, 3, N/A, 3
76, 4, 0, True, False, True, False, N/A, 0.8651502728462219, N/A, 0.8348615169525146, N/A, 5, N/A, 5
76, 4, 0, False, True, False, True, N/A, 0.6892272233963013, N/A, 0.6911870837211609, N/A, 5, N/A, 4
76, 4, 0, False, False, False, False, N/A, 0.8992693424224854, N/A, 0.8992694020271301, N/A, 5, N/A, 5
76, 4, 0, False, True, False, True, N/A, 0.706034779548645, N/A, 0.7004626989364624, N/A, 4, N/A, 5
76, 4, 0, False, True, False, True, N/A, 0.706141471862793, N/A, 0.706141471862793, N/A, 5, N/A, 5
9, 5, 1, False, False, False, False, N/A, 0.8237773776054382, N/A, 0.8266236782073975, N/A, 8, N/A, 8
8, 6, 0, False, True, False, True, N/A, 0.7035377025604248, N/A, 0.7220783829689026, N/A, 8, N/A, 8
8, 6, 0, False, True, False, True, N/A, 1.0000001192092896, N/A, 1.0, N/A, 9, N/A, 9
8, 6, 0, False, True, False, True, N/A, 0.7151297330856323, N/A, 0.7151297926902771, N/A, 7, N/A, 7
8, 6, 0, False, True, False, True, N/A, 0.8466771841049194, N/A, 0.846677303314209, N/A, 7, N/A, 7
95, 4, 1, False, True, False, True, N/A, 0.7240265011787415, N/A, 0.7240265607833862, N/A, 6, N/A, 6
5, 5, 0, False, True, False, True, N/A, 0.7237948179244995, N/A, 0.7237948775291443, N/A, 7, N/A, 7
5, 5, 0, False, False, False, False, N/A, 0.8311142325401306, N/A, 0.8311141729354858, N/A, 6, N/A, 6
1773, 3, 0, False, True, False, True, N/A, 0.6980341672897339, N/A, 0.6980341672897339, N/A, 4, N/A, 4
203, 3, 1, False, True, False, True, N/A, 0.6415776014328003, N/A, 0.6483745574951172, N/A, 3, N/A, 3
3, 4, 0, False, True, False, True, N/A, 0.701928973197937, N/A, 0.7019289135932922, N/A, 6, N/A, 6
1278, 3, 2, False, True, False, True, N/A, 0.6919173002243042, N/A, 0.6787906885147095, N/A, 3, N/A, 3
6, 4, 0, False, True, False, True, N/A, 0.7598891258239746, N/A, 0.7598891854286194, N/A, 6, N/A, 6
6, 4, 0, False, True, False, True, N/A, 0.6876634359359741, N/A, 0.7196056842803955, N/A, 6, N/A, 6
7, 4, 1, False, True, False, True, N/A, 0.7761664390563965, N/A, 0.7299827337265015, N/A, 4, N/A, 4
6, 4, 0, True, True, False, True, N/A, 0.6587704420089722, N/A, 0.6587703824043274, N/A, 6, N/A, 5
4, 5, 0, False, True, False, True, N/A, 0.7217658758163452, N/A, 0.7271279096603394, N/A, 8, N/A, 7
852, 3, 1, False, True, False, True, N/A, 0.8146809935569763, N/A, 0.8146809935569763, N/A, 6, N/A, 6
4, 4, 0, False, False, False, False, N/A, 0.687728762626648, N/A, 0.7220072746276855, N/A, 5, N/A, 5
4, 4, 0, False, True, False, True, N/A, 0.5800756216049194, N/A, 0.5800756216049194, N/A, 5, N/A, 5
1774, 3, 1, True, True, False, True, N/A, 0.7977008819580078, N/A, 0.8398718237876892, N/A, 6, N/A, 5
3, 4, 0, True, True, False, True, N/A, 0.7644960880279541, N/A, 0.7989883422851562, N/A, 7, N/A, 5
115, 4, 2, False, False, False, False, N/A, 0.6933133602142334, N/A, 0.6933133602142334, N/A, 6, N/A, 6
18, 5, 0, False, True, False, True, N/A, 0.6951184868812561, N/A, 0.6951184868812561, N/A, 9, N/A, 9
18, 5, 0, False, True, False, True, N/A, 0.7053613662719727, N/A, 0.6550381183624268, N/A, 6, N/A, 6
18, 5, 0, False, True, False, True, N/A, 0.8181188106536865, N/A, 0.7609015703201294, N/A, 6, N/A, 6
19, 5, 1, False, True, False, True, N/A, 0.7458125352859497, N/A, 0.7458124756813049, N/A, 4, N/A, 4
18, 5, 0, False, False, False, False, N/A, 0.8310719728469849, N/A, 0.8027803897857666, N/A, 6, N/A, 6
18, 5, 0, False, True, False, True, N/A, 0.7641031742095947, N/A, 0.7672950029373169, N/A, 6, N/A, 5
18, 5, 0, False, True, False, True, N/A, 0.7589849233627319, N/A, 0.7589849233627319, N/A, 6, N/A, 6
18, 5, 0, False, True, False, True, N/A, 0.6287412643432617, N/A, 0.6287412643432617, N/A, 6, N/A, 6
20, 5, 1, False, False, False, False, N/A, 1.0, N/A, 1.0, N/A, 4, N/A, 4
18, 5, 0, False, True, False, True, N/A, 0.6809995770454407, N/A, 0.7275837659835815, N/A, 7, N/A, 7
18, 5, 0, False, True, False, True, N/A, 0.6955389380455017, N/A, 0.6697484254837036, N/A, 6, N/A, 6
18, 5, 0, True, True, True, True, N/A, 0.7933962941169739, N/A, 0.7974633574485779, N/A, 5, N/A, 5
18, 5, 0, False, True, True, True, N/A, 0.6202831268310547, N/A, 0.6353207230567932, N/A, 6, N/A, 5
18, 5, 0, False, True, False, True, N/A, 0.8022520542144775, N/A, 0.8087273240089417, N/A, 8, N/A, 8
5, 6, 0, False, True, False, True, N/A, 0.9152095913887024, N/A, 0.8902798295021057, N/A, 7, N/A, 7
5, 5, 0, True, False, True, False, N/A, 0.7348976135253906, N/A, 0.8260276317596436, N/A, 6, N/A, 6
6, 6, 0, False, False, False, False, N/A, 1.0, N/A, 1.0, N/A, 7, N/A, 7
1098, 3, 1, False, False, True, False, N/A, 0.7211818695068359, N/A, 0.7689245939254761, N/A, 5, N/A, 4
5, 4, 0, False, True, False, True, N/A, 0.6886299848556519, N/A, 0.6898897290229797, N/A, 4, N/A, 4
4, 3, 0, True, True, True, True, N/A, 0.7556339502334595, N/A, 0.7631452679634094, N/A, 4, N/A, 4
5, 4, 0, False, True, False, True, N/A, 0.8340936899185181, N/A, 0.8340937495231628, N/A, 3, N/A, 3
23, 4, 1, False, True, False, True, N/A, 0.7501205801963806, N/A, 0.7341560125350952, N/A, 4, N/A, 4
19, 5, 0, False, True, False, True, N/A, 0.6370412707328796, N/A, 0.6740517020225525, N/A, 5, N/A, 6
19, 5, 0, False, True, False, True, N/A, 0.8466854691505432, N/A, 0.8642616271972656, N/A, 4, N/A, 4
19, 5, 0, False, True, False, True, N/A, 0.6926946640014648, N/A, 0.709007203578949, N/A, 6, N/A, 6
19, 5, 0, True, True, False, True, N/A, 0.7551895380020142, N/A, 0.7134466171264648, N/A, 5, N/A, 4
19, 5, 0, False, False, False, False, N/A, 0.6836868524551392, N/A, 0.6836868524551392, N/A, 6, N/A, 6
19, 5, 0, False, True, False, True, N/A, 0.7950899600982666, N/A, 0.7950899600982666, N/A, 5, N/A, 6
19, 5, 0, False, True, False, True, N/A, 0.7366143465042114, N/A, 0.7366143465042114, N/A, 6, N/A, 6
19, 5, 0, False, True, False, True, N/A, 1.0, N/A, 1.0, N/A, 6, N/A, 6
19, 5, 0, False, True, False, True, N/A, 0.645578920841217, N/A, 0.6455788612365723, N/A, 6, N/A, 6
19, 5, 0, True, True, True, True, N/A, 0.7523087859153748, N/A, 0.7523087859153748, N/A, 7, N/A, 7
19, 5, 0, False, True, False, True, N/A, 0.8841846585273743, N/A, 0.884184718132019, N/A, 4, N/A, 4
19, 5, 0, False, True, False, True, N/A, 0.8271759152412415, N/A, 0.8271759152412415, N/A, 6, N/A, 6
19, 5, 0, False, True, True, True, N/A, 0.8085625171661377, N/A, 0.8388991355895996, N/A, 7, N/A, 6
19, 5, 0, False, True, False, True, N/A, 0.8110922574996948, N/A, 0.814985990524292, N/A, 3, N/A, 2
19, 5, 0, False, True, False, True, N/A, 0.7310672998428345, N/A, 0.7385941743850708, N/A, 5, N/A, 6
19, 5, 0, True, True, True, True, N/A, 0.6874479055404663, N/A, 0.755630612373352, N/A, 6, N/A, 6
55, 4, 2, False, True, False, True, N/A, 0.763338565826416, N/A, 0.7838800549507141, N/A, 6, N/A, 5
7, 5, 0, False, True, False, True, N/A, 0.8476043939590454, N/A, 0.847604513168335, N/A, 6, N/A, 6
8, 5, 1, False, True, False, True, N/A, 0.8301128149032593, N/A, 0.8301128149032593, N/A, 6, N/A, 6
7, 5, 0, False, True, False, True, N/A, 0.861736536026001, N/A, 0.861736536026001, N/A, 5, N/A, 5
7, 5, 0, False, True, False, True, N/A, 0.7000851631164551, N/A, 0.7000852227210999, N/A, 6, N/A, 6
5, 6, 0, True, True, True, True, N/A, 0.7341195344924927, N/A, 0.7488937377929688, N/A, 8, N/A, 8
7, 5, 1, False, True, False, True, N/A, 0.7668883204460144, N/A, 0.7668883800506592, N/A, 6, N/A, 6
6, 6, 0, False, True, False, True, N/A, 0.902198314666748, N/A, 0.902198314666748, N/A, 6, N/A, 6
6, 6, 0, True, True, True, True, N/A, 0.6891305446624756, N/A, 0.6666195392608643, N/A, 6, N/A, 6
1779, 3, 2, False, False, False, False, N/A, 0.8072526454925537, N/A, 0.8072525262832642, N/A, 4, N/A, 4
8, 4, 0, False, True, False, True, N/A, 0.8029396533966064, N/A, 0.8029395937919617, N/A, 3, N/A, 3
8, 4, 0, True, True, False, True, N/A, 0.6056521534919739, N/A, 0.5963714122772217, N/A, 7, N/A, 8
8, 4, 0, False, True, False, True, N/A, 0.698580265045166, N/A, 0.7022704482078552, N/A, 5, N/A, 4
9, 4, 1, False, True, False, True, N/A, 0.7259975671768188, N/A, 0.6987284421920776, N/A, 5, N/A, 5
9, 4, 1, True, True, True, True, N/A, 0.8634482622146606, N/A, 0.6999118328094482, N/A, 5, N/A, 5
8, 4, 0, False, True, False, True, N/A, 0.7710254192352295, N/A, 0.7260081768035889, N/A, 4, N/A, 5
4, 5, 0, False, True, False, True, N/A, 0.6538810133934021, N/A, 0.6644707918167114, N/A, 5, N/A, 5
4, 5, 0, False, True, False, True, N/A, 0.738839864730835, N/A, 0.7724072933197021, N/A, 6, N/A, 5
12, 4, 1, False, True, False, True, N/A, 0.7591051459312439, N/A, 0.7591052055358887, N/A, 5, N/A, 5
4, 5, 0, False, True, False, True, N/A, 0.8437103033065796, N/A, 0.7595199346542358, N/A, 6, N/A, 6
266, 4, 2, False, False, True, False, N/A, 0.76032555103302, N/A, 0.7290794253349304, N/A, 4, N/A, 3
11, 5, 0, False, True, False, True, N/A, 0.7425507307052612, N/A, 0.7560517191886902, N/A, 5, N/A, 4
19, 5, 1, False, True, False, True, N/A, 0.6966331005096436, N/A, 0.7290767431259155, N/A, 7, N/A, 5
11, 5, 0, False, True, False, True, N/A, 0.7256753444671631, N/A, 0.7256753444671631, N/A, 6, N/A, 6
11, 5, 0, False, True, True, True, N/A, 0.5865256786346436, N/A, 0.5948441028594971, N/A, 5, N/A, 6
11, 5, 0, True, True, True, True, N/A, 0.832602858543396, N/A, 0.8492470979690552, N/A, 7, N/A, 7
33, 5, 1, False, False, False, False, N/A, 0.6041563749313354, N/A, 0.6041563749313354, N/A, 4, N/A, 4
11, 5, 0, False, False, False, False, N/A, 0.6855958700180054, N/A, 0.6855958700180054, N/A, 5, N/A, 5
12, 6, 0, True, False, False, False, N/A, 0.7424905300140381, N/A, 0.721511721611023, N/A, 7, N/A, 7
12, 6, 0, False, True, False, True, N/A, 0.7845273613929749, N/A, 0.7845273613929749, N/A, 5, N/A, 5
12, 6, 0, False, True, False, True, N/A, 0.6752568483352661, N/A, 0.6847264766693115, N/A, 6, N/A, 6
12, 6, 0, False, False, False, False, N/A, 0.8200584650039673, N/A, 0.8200584650039673, N/A, 6, N/A, 6
12, 6, 0, True, False, True, True, 0.8010972142219543, 0.8010972142219543, N/A, 0.8432558178901672, 6, 5, N/A, 5
12, 6, 0, True, True, True, True, N/A, 0.8894277811050415, N/A, 0.8769522309303284, N/A, 5, N/A, 5
26, 6, 0, False, True, False, True, N/A, 0.8729028701782227, N/A, 0.8729028701782227, N/A, 5, N/A, 5
26, 6, 0, False, True, False, True, N/A, 0.8558449745178223, N/A, 0.8558450937271118, N/A, 9, N/A, 9
26, 6, 0, False, True, True, True, N/A, 0.7943654656410217, N/A, 0.7962045073509216, N/A, 6, N/A, 6
26, 6, 0, True, True, True, True, N/A, 1.0, N/A, 0.8701184391975403, N/A, 7, N/A, 7
26, 6, 0, False, True, False, True, N/A, 0.7612502574920654, N/A, 0.7614085674285889, N/A, 5, N/A, 6
26, 6, 0, False, False, False, False, N/A, 0.7459444999694824, N/A, 0.715814471244812, N/A, 6, N/A, 7
26, 6, 0, False, True, False, True, N/A, 0.8080679178237915, N/A, 0.819377064704895, N/A, 5, N/A, 5
26, 6, 0, False, True, False, True, N/A, 0.6916326284408569, N/A, 0.6916326284408569, N/A, 5, N/A, 5
26, 6, 0, False, True, False, True, N/A, 0.702919602394104, N/A, 0.702919602394104, N/A, 6, N/A, 6
26, 6, 0, True, True, False, True, N/A, 0.7350497841835022, N/A, 0.7499648332595825, N/A, 7, N/A, 6
26, 6, 0, False, True, False, True, N/A, 0.8852767944335938, N/A, 0.8852767944335938, N/A, 6, N/A, 6
26, 6, 0, False, True, False, True, N/A, 0.7016958594322205, N/A, 0.7021939158439636, N/A, 6, N/A, 7
26, 6, 0, False, True, False, True, N/A, 0.6878184080123901, N/A, 0.6878184080123901, N/A, 7, N/A, 7
26, 6, 0, False, False, False, False, N/A, 1.0, N/A, 0.7344620823860168, N/A, 6, N/A, 5
26, 6, 0, False, True, False, True, N/A, 0.7311087250709534, N/A, 0.7311087250709534, N/A, 6, N/A, 6
26, 6, 0, False, True, False, True, N/A, 0.6476393342018127, N/A, 0.654475212097168, N/A, 9, N/A, 7
26, 6, 0, False, False, False, False, N/A, 0.7796826362609863, N/A, 0.7898386716842651, N/A, 5, N/A, 5
26, 6, 0, False, True, False, True, N/A, 0.740501880645752, N/A, 0.7405018210411072, N/A, 7, N/A, 7
18, 5, 1, False, True, False, True, N/A, 0.697045087814331, N/A, 0.7620373964309692, N/A, 7, N/A, 6
9, 6, 0, True, True, True, True, N/A, 0.7641998529434204, N/A, 0.765059232711792, N/A, 7, N/A, 7
7, 4, 0, False, False, False, False, N/A, 0.8790953159332275, N/A, 0.7994795441627502, N/A, 7, N/A, 7
9, 6, 0, False, False, False, False, N/A, 0.7958109378814697, N/A, 0.8079848289489746, N/A, 8, N/A, 7
9, 6, 0, False, True, False, True, N/A, 0.6720262765884399, N/A, 0.6945808529853821, N/A, 7, N/A, 7
9, 6, 0, True, True, True, True, N/A, 0.6933733820915222, N/A, 0.7227526307106018, N/A, 7, N/A, 7
20, 4, 1, True, False, True, False, N/A, 0.7839375734329224, N/A, 0.7873284220695496, N/A, 5, N/A, 5
4, 4, 0, False, True, True, True, N/A, 0.8442409038543701, N/A, 0.825830340385437, N/A, 6, N/A, 6
5, 5, 0, False, True, False, True, N/A, 0.7439841032028198, N/A, 0.743984043598175, N/A, 7, N/A, 7
617, 3, 1, False, True, False, True, N/A, 0.7465861439704895, N/A, 0.7565080523490906, N/A, 5, N/A, 4
4, 4, 0, False, True, False, True, N/A, 0.7759522199630737, N/A, 0.7759522199630737, N/A, 3, N/A, 3
4, 4, 0, False, False, True, False, N/A, 0.7560596466064453, N/A, 0.7642333507537842, N/A, 6, N/A, 5
616, 3, 1, False, True, True, True, N/A, 1.0, N/A, 1.0, N/A, 6, N/A, 5
3, 4, 0, False, True, False, True, N/A, 0.7135356664657593, N/A, 0.7135356664657593, N/A, 3, N/A, 3
142, 4, 2, False, False, True, False, N/A, 0.7952916026115417, N/A, 0.7465589046478271, N/A, 5, N/A, 5
11, 5, 1, False, False, False, False, N/A, 0.7288784980773926, N/A, 0.7288785576820374, N/A, 4, N/A, 4
6, 5, 0, False, True, False, True, N/A, 0.7530619502067566, N/A, 0.7530618906021118, N/A, 8, N/A, 8
6, 5, 0, False, False, False, False, N/A, 0.8694021701812744, N/A, 0.8694021701812744, N/A, 7, N/A, 7
9, 6, 0, False, True, False, True, N/A, 0.7199299335479736, N/A, 0.7199299335479736, N/A, 7, N/A, 7
9, 6, 0, False, True, True, True, N/A, 0.7824224233627319, N/A, 0.7402694225311279, N/A, 7, N/A, 6
9, 6, 0, False, True, False, True, N/A, 0.8444417119026184, N/A, 0.8444416522979736, N/A, 8, N/A, 8
9, 6, 0, False, True, False, True, N/A, 0.6487724781036377, N/A, 0.6679375171661377, N/A, 7, N/A, 7
9, 6, 0, False, False, False, False, N/A, 0.8478453755378723, N/A, 0.8426231145858765, N/A, 7, N/A, 7
851, 3, 1, False, True, False, True, N/A, 0.7332396507263184, N/A, 0.7407281398773193, N/A, 2, N/A, 2
3, 4, 0, False, True, False, True, N/A, 0.7539951801300049, N/A, 0.7539951801300049, N/A, 4, N/A, 4
11, 4, 2, False, False, True, False, N/A, 0.7925881147384644, N/A, 0.80919349193573, N/A, 7, N/A, 6
10, 5, 1, False, True, False, True, N/A, 0.6685745716094971, N/A, 0.6508686542510986, N/A, 8, N/A, 7
10, 5, 1, False, True, False, True, N/A, 0.8654004335403442, N/A, 0.8654004335403442, N/A, 7, N/A, 7
7, 5, 0, False, True, False, True, N/A, 0.6474705338478088, N/A, 0.6474704742431641, N/A, 9, N/A, 9
7, 5, 0, False, True, False, True, N/A, 0.8257564306259155, N/A, 0.8218380212783813, N/A, 7, N/A, 7
7, 6, 0, False, True, False, True, N/A, 0.5596350431442261, N/A, 0.5596350431442261, N/A, 8, N/A, 8
7, 6, 0, False, True, False, True, N/A, 0.6814393997192383, N/A, 0.6632212996482849, N/A, 7, N/A, 6
7, 6, 0, False, True, False, True, N/A, 0.7309533357620239, N/A, 0.7309533357620239, N/A, 7, N/A, 7
